filename,annotations,label
samples/CAM_BACK_RIGHT/n003-2018-07-24-10-39-47+0800__CAM_BACK_RIGHT__1532400352778132.jpg,"[[1525, 429, 1600, 524], [986, 437, 1231, 525], [879, 428, 1047, 502], [330, 466, 611, 574], [1336, 436, 1508, 512], [1421, 441, 1600, 521], [800, 431, 907, 473], [392, 436, 645, 524], [582, 439, 665, 467], [498, 438, 655, 498], [1252, 435, 1441, 504], [827, 419, 948, 476], [1089, 450, 1385, 548], [769, 431, 863, 466], [1463, 425, 1599, 480], [182, 460, 555, 597], [700, 432, 755, 478], [1194, 434, 1356, 493], [851, 437, 1013, 492], [852, 418, 993, 480], [1427, 421, 1556, 467], [368, 454, 650, 556], [962, 411, 1205, 515], [764, 433, 839, 459]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046824928054.jpg,"[[0, 484, 52, 520]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536048209928054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046477928054.jpg,"[[1467, 496, 1600, 575], [393, 463, 663, 569], [228, 308, 338, 349], [1223, 504, 1341, 555], [1116, 505, 1317, 566]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536047070278054.jpg,"[[777, 534, 1213, 713], [1509, 542, 1600, 640]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046500778054.jpg,"[[291, 486, 380, 527]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046907528054.jpg,"[[144, 496, 343, 640], [1307, 499, 1598, 601], [554, 500, 628, 566], [787, 495, 859, 552], [402, 496, 570, 636], [1199, 477, 1350, 570], [0, 484, 168, 633], [797, 497, 983, 618], [602, 479, 800, 630], [1033, 479, 1247, 620], [1385, 472, 1587, 552], [272, 506, 565, 749]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536048228928054.jpg,"[[185, 513, 227, 542], [32, 515, 87, 536], [82, 516, 174, 545], [1, 518, 46, 549]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536048143628054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046482928054.jpg,"[[857, 457, 1078, 563]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046817528054.jpg,"[[129, 416, 228, 449], [229, 414, 282, 432], [81, 414, 213, 452]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046898028054.jpg,"[[644, 486, 782, 567], [520, 455, 664, 571], [146, 499, 302, 593]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046874878054.jpg,"[[1392, 502, 1474, 541], [1422, 504, 1495, 550], [1524, 508, 1586, 552]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046771928054.jpg,"[[1502, 532, 1600, 649], [949, 518, 1345, 694]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046954028054.jpg,"[[1, 490, 231, 900], [357, 483, 462, 550], [733, 472, 864, 555], [168, 562, 392, 714], [280, 496, 364, 533], [706, 496, 1600, 898], [344, 456, 1019, 900], [745, 480, 1009, 607], [1070, 501, 1600, 818], [169, 497, 213, 526], [223, 491, 292, 533]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536047087928054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046527628054.jpg,"[[1158, 453, 1176, 468], [801, 463, 848, 485], [1044, 458, 1062, 473], [844, 465, 884, 483]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046922378054.jpg,"[[972, 454, 1135, 574], [571, 477, 654, 542], [622, 471, 753, 578], [467, 477, 541, 540], [711, 479, 782, 539], [826, 475, 964, 563], [1404, 443, 1600, 633], [203, 459, 304, 496], [194, 461, 339, 515], [1290, 478, 1469, 585], [676, 497, 1087, 723], [1120, 454, 1338, 585]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046400128054.jpg,"[[1088, 472, 1268, 564], [895, 491, 1016, 557], [1025, 492, 1145, 558]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046856678054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536047985678054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536048224778054.jpg,"[[1045, 523, 1115, 574]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046436278054.jpg,"[[217, 488, 400, 561]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046426878054.jpg,"[[744, 395, 905, 495], [179, 418, 418, 489], [882, 418, 1055, 496], [182, 414, 425, 493], [337, 409, 606, 499], [423, 382, 567, 489], [998, 421, 1190, 498], [594, 398, 755, 495], [1246, 411, 1412, 496]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046533428054.jpg,"[[1278, 489, 1541, 611], [758, 448, 809, 475]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536047013278054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536048133028054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046538778054.jpg,"[[1240, 511, 1587, 660]]",True
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536046811928054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-09-04-15-31-25+0800__CAM_BACK_RIGHT__1536048266428054.jpg,"[[225, 475, 284, 502], [391, 468, 438, 497], [918, 461, 955, 504], [270, 469, 369, 509], [454, 469, 542, 501], [350, 467, 398, 497], [23, 464, 136, 514], [180, 469, 257, 503]]",True
samples/CAM_BACK_RIGHT/n008-2018-09-18-13-56-56-0400__CAM_BACK_RIGHT__1537293462278113.jpg,"[[1346, 482, 1392, 502]]",True
samples/CAM_BACK_RIGHT/n008-2018-09-18-13-56-56-0400__CAM_BACK_RIGHT__1537293564128113.jpg,"[[243, 461, 303, 481], [1429, 522, 1600, 676], [217, 461, 258, 480], [291, 461, 338, 482], [100, 460, 150, 482]]",True
samples/CAM_BACK_RIGHT/n008-2018-09-18-13-56-56-0400__CAM_BACK_RIGHT__1537293711028113.jpg,"[[177, 389, 230, 420]]",True
samples/CAM_BACK_RIGHT/n008-2018-09-18-13-56-56-0400__CAM_BACK_RIGHT__1537293498378113.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488702178054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488975528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488607378054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488837628054.jpg,"[[766, 481, 854, 517], [502, 488, 656, 538], [790, 482, 882, 520], [455, 492, 525, 522]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489150128054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488971128054.jpg,"[[1515, 495, 1580, 532]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488720628054.jpg,"[[159, 494, 336, 557], [4, 491, 53, 525], [104, 500, 121, 515], [58, 497, 88, 520], [81, 498, 106, 517], [0, 492, 22, 530], [173, 482, 299, 536], [42, 499, 76, 521]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488554378054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488877178054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488678678054.jpg,"[[230, 507, 597, 627]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488582378054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488889128054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488650378054.jpg,"[[0, 550, 295, 834]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489197678054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488995878054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489048028054.jpg,"[[1044, 504, 1062, 519]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489138278054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488684878054.jpg,"[[324, 545, 366, 563]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489097028054.jpg,"[[1397, 386, 1538, 430], [1515, 392, 1600, 430], [1200, 366, 1344, 420]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488715428054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489190528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488860528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488614178054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489115778054.jpg,"[[1103, 488, 1224, 534], [1250, 483, 1352, 529], [1513, 475, 1600, 514]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488759628054.jpg,"[[1424, 512, 1592, 607]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488740278054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488843428054.jpg,"[[1185, 505, 1235, 530], [0, 599, 460, 900], [1199, 512, 1260, 533], [1374, 511, 1559, 580], [1268, 508, 1351, 543], [1040, 508, 1089, 527], [1056, 511, 1116, 533], [654, 531, 732, 577], [1547, 505, 1600, 530]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488698528054.jpg,"[[1484, 519, 1600, 707]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489129778054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488746428054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488662528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489067628054.jpg,"[[0, 227, 179, 303]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488707028054.jpg,"[[821, 471, 1185, 613], [541, 470, 589, 501], [744, 449, 1010, 588]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488654428054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489134628054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489004378054.jpg,"[[0, 509, 29, 557]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488730178054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488601628054.jpg,"[[1334, 513, 1521, 579]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489111878054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489054528054.jpg,"[[856, 522, 892, 537]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489179178054.jpg,"[[1492, 518, 1600, 628], [267, 509, 316, 546], [608, 510, 684, 548]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488673778054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488882128054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488559028054.jpg,"[[515, 518, 535, 533]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489142878054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489119628054.jpg,"[[1204, 486, 1481, 597], [1449, 479, 1600, 584], [1081, 512, 1290, 616]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489062528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488535278054.jpg,"[[1513, 450, 1600, 487]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489059378054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488691878054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488769778054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489107178054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488978778054.jpg,"[[833, 497, 912, 543], [716, 495, 772, 525], [791, 496, 840, 529], [813, 497, 860, 533]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489078428054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488695128054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488776528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488567678054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488665778054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489158178054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488865778054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488688028054.jpg,"[[456, 533, 542, 577]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488724678054.jpg,"[[1156, 489, 1251, 528], [1092, 489, 1156, 520], [1121, 483, 1196, 521], [1116, 553, 1600, 900]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488966528785.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488572928054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488855028054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489125428054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488620528054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488735128054.jpg,"[[377, 535, 597, 728], [178, 510, 219, 537]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489102028054.jpg,[],False
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534489093678065.jpg,"[[230, 333, 375, 393], [523, 343, 633, 396]]",True
samples/CAM_BACK_RIGHT/n013-2018-08-17-14-48-35+0800__CAM_BACK_RIGHT__1534488640428054.jpg,[],False
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192571177423.jpg,[],False
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192616927423.jpg,"[[514, 490, 532, 506], [934, 497, 1107, 589], [1107, 474, 1342, 598]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192629027423.jpg,"[[276, 379, 1581, 900]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192646377423.jpg,"[[248, 500, 311, 528], [318, 507, 394, 537], [478, 507, 583, 559], [393, 505, 459, 538], [969, 458, 1187, 667], [175, 504, 248, 544], [338, 507, 418, 537], [261, 509, 328, 532], [0, 622, 212, 900], [150, 505, 174, 525], [456, 506, 527, 539]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192164277423.jpg,"[[0, 475, 248, 634]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192623377423.jpg,"[[46, 526, 1264, 900], [117, 541, 401, 633]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192689677423.jpg,"[[1141, 505, 1202, 532], [1480, 507, 1571, 581], [929, 501, 974, 527], [1015, 507, 1044, 522], [1033, 511, 1091, 537], [1100, 511, 1141, 536], [1577, 516, 1600, 531], [408, 505, 518, 549], [1318, 512, 1359, 533], [1556, 529, 1600, 607]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192576677423.jpg,[],False
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192557527423.jpg,[],False
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192308677423.jpg,[],False
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192316127434.jpg,"[[64, 491, 91, 512], [82, 492, 101, 510], [142, 494, 166, 509]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192146277423.jpg,[],False
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192631777423.jpg,"[[968, 524, 1600, 855]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192173527423.jpg,"[[1539, 468, 1600, 576]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192045877423.jpg,"[[454, 485, 482, 511], [438, 484, 462, 507], [7, 513, 240, 587], [470, 476, 509, 514], [482, 488, 520, 520], [0, 491, 105, 612], [0, 507, 76, 621], [491, 488, 541, 522], [446, 483, 475, 509], [0, 517, 182, 606]]",True
samples/CAM_BACK_RIGHT/n010-2018-07-10-11-06-20+0800__CAM_BACK_RIGHT__1531192214527423.jpg,"[[1104, 467, 1155, 490], [1502, 491, 1600, 582], [1190, 460, 1251, 489], [0, 572, 172, 783], [1377, 456, 1429, 485], [1243, 460, 1307, 489], [1422, 457, 1486, 481], [701, 466, 720, 484], [790, 464, 814, 480], [1134, 464, 1188, 492], [869, 459, 897, 478], [1552, 445, 1600, 482]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063106378469.jpg,"[[1050, 474, 1208, 545], [866, 462, 961, 512], [786, 473, 867, 518], [709, 464, 875, 559], [939, 465, 1070, 532], [1222, 459, 1502, 569], [863, 488, 1077, 580]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533064005678469.jpg,"[[278, 439, 312, 454]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063806778469.jpg,"[[8, 482, 330, 621], [0, 475, 125, 661]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063031178469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063424028469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063244428469.jpg,"[[1483, 425, 1594, 457]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063471428469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063406178469.jpg,"[[1453, 456, 1600, 544]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063062278469.jpg,"[[1402, 437, 1575, 520], [433, 459, 487, 479], [917, 473, 1059, 515], [0, 459, 127, 542], [480, 480, 626, 537], [1064, 474, 1167, 514], [1155, 464, 1262, 513], [156, 468, 208, 504], [1234, 502, 1600, 853], [84, 471, 158, 516]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063929378469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063763528469.jpg,"[[765, 473, 928, 568]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063757678632.jpg,"[[661, 451, 709, 470], [739, 455, 773, 471]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533064012278469.jpg,"[[1284, 473, 1600, 849], [451, 500, 577, 539], [475, 502, 674, 555], [73, 497, 386, 601], [0, 536, 1088, 900], [706, 484, 973, 600], [54, 509, 485, 642]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063351678469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533064051378469.jpg,"[[937, 489, 1100, 569], [1418, 471, 1600, 718], [0, 449, 778, 900], [777, 516, 1559, 843], [953, 463, 1306, 596]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063347878469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063907378469.jpg,"[[1216, 466, 1321, 508], [827, 471, 923, 547], [1136, 463, 1218, 501], [966, 479, 1135, 553], [879, 465, 989, 532], [710, 438, 802, 493], [1335, 480, 1481, 532]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063800428469.jpg,"[[152, 442, 1600, 900]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063728428469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533064082178469.jpg,"[[0, 454, 174, 542], [646, 482, 1056, 684], [505, 465, 650, 516], [648, 451, 1600, 900], [444, 475, 493, 507], [0, 456, 294, 626]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063011878469.jpg,"[[63, 468, 98, 496]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063047878469.jpg,"[[604, 488, 652, 523], [312, 486, 430, 551], [411, 483, 481, 533], [708, 465, 876, 532], [495, 486, 553, 522]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063263928469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063982128469.jpg,"[[1091, 519, 1600, 900], [458, 461, 591, 503], [614, 453, 776, 508], [0, 495, 1063, 900], [121, 455, 313, 515]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063367528469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063399678469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063083878469.jpg,[],False
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063165878469.jpg,"[[335, 507, 494, 567], [124, 495, 360, 615], [1468, 488, 1600, 570], [1319, 465, 1509, 547], [769, 504, 1053, 603]]",True
samples/CAM_BACK_RIGHT/n014-2018-07-31-14-50-02-0400__CAM_BACK_RIGHT__1533063239378469.jpg,"[[1067, 468, 1267, 561], [925, 479, 1058, 540], [1303, 472, 1513, 565]]",True
